"","sitecode","trap_ID","lat","long","buffer_m","fc_threshold","fc_npix","fc_frac_loss","fc_frac_gain","fc_frac_lossgain"
"2417","UDZ","CT-UDZ-2-01",-7.796958,36.853437,"60m buffer",75,12,0.0833333333333333,0,0
"2418","UDZ","CT-UDZ-2-01",-7.796958,36.853437,"120m buffer",75,47,0.0425531914893617,0,0.0212765957446809
"2419","UDZ","CT-UDZ-2-02",-7.784326,36.865973,"30m buffer",75,4,0,0,0
"2420","UDZ","CT-UDZ-2-02",-7.784326,36.865973,"60m buffer",75,12,0,0,0
"2421","UDZ","CT-UDZ-2-02",-7.784326,36.865973,"120m buffer",75,52,0.0384615384615385,0,0
"2422","UDZ","CT-UDZ-2-03",-7.784125,36.879079,"30m buffer",75,3,0,0,0
"2423","UDZ","CT-UDZ-2-03",-7.784125,36.879079,"60m buffer",75,12,0,0,0
"2424","UDZ","CT-UDZ-2-03",-7.784125,36.879079,"120m buffer",75,47,0,0,0
"2425","UDZ","CT-UDZ-2-04",-7.784746,36.891685,"30m buffer",75,3,0,0,0
"2426","UDZ","CT-UDZ-2-04",-7.784746,36.891685,"60m buffer",75,11,0,0,0
"2427","UDZ","CT-UDZ-2-04",-7.784746,36.891685,"120m buffer",75,45,0,0,0
"2428","UDZ","CT-UDZ-2-05",-7.771743,36.840804,"30m buffer",75,3,0,0,0
"2429","UDZ","CT-UDZ-2-05",-7.771743,36.840804,"60m buffer",75,12,0,0,0
"2430","UDZ","CT-UDZ-2-05",-7.771743,36.840804,"120m buffer",75,47,0,0,0
"2431","UDZ","CT-UDZ-2-06",-7.772055,36.853477,"30m buffer",75,4,0,0,0
"2432","UDZ","CT-UDZ-2-06",-7.772055,36.853477,"60m buffer",75,12,0,0,0
"2433","UDZ","CT-UDZ-2-06",-7.772055,36.853477,"120m buffer",75,50,0,0,0
"2434","UDZ","CT-UDZ-2-07",-7.771568,36.865696,"30m buffer",75,4,0,0,0
"2435","UDZ","CT-UDZ-2-07",-7.771568,36.865696,"60m buffer",75,12,0,0,0
"2436","UDZ","CT-UDZ-2-07",-7.771568,36.865696,"120m buffer",75,50,0,0,0
"2437","UDZ","CT-UDZ-2-08",-7.771927,36.879498,"30m buffer",75,3,0,0,0
"2438","UDZ","CT-UDZ-2-08",-7.771927,36.879498,"60m buffer",75,10,0.2,0.1,0.2
"2439","UDZ","CT-UDZ-2-08",-7.771927,36.879498,"120m buffer",75,46,0.195652173913043,0.0869565217391304,0.195652173913043
"2440","UDZ","CT-UDZ-2-09",-7.771684,36.892017,"30m buffer",75,2,0,0,0
"2441","UDZ","CT-UDZ-2-09",-7.771684,36.892017,"60m buffer",75,10,0,0,0
"2442","UDZ","CT-UDZ-2-09",-7.771684,36.892017,"120m buffer",75,48,0,0,0
"2443","UDZ","CT-UDZ-2-10",-7.771706,36.904579,"30m buffer",75,2,0,0,0
"2444","UDZ","CT-UDZ-2-10",-7.771706,36.904579,"60m buffer",75,14,0,0,0
"2445","UDZ","CT-UDZ-2-10",-7.771706,36.904579,"120m buffer",75,46,0,0,0
"2446","UDZ","CT-UDZ-2-11",-7.759015,36.841197,"30m buffer",75,4,0,0,0
"2447","UDZ","CT-UDZ-2-11",-7.759015,36.841197,"60m buffer",75,12,0,0,0
"2448","UDZ","CT-UDZ-2-11",-7.759015,36.841197,"120m buffer",75,49,0.0204081632653061,0,0.0204081632653061
"2449","UDZ","CT-UDZ-2-12",-7.759326,36.853649,"30m buffer",75,3,0,0,0
"2450","UDZ","CT-UDZ-2-12",-7.759326,36.853649,"60m buffer",75,14,0,0,0
"2451","UDZ","CT-UDZ-2-12",-7.759326,36.853649,"120m buffer",75,48,0,0,0
"2452","UDZ","CT-UDZ-2-13",-7.75913,36.866063,"30m buffer",75,3,0,0,0
"2453","UDZ","CT-UDZ-2-13",-7.75913,36.866063,"60m buffer",75,11,0,0,0
"2454","UDZ","CT-UDZ-2-13",-7.75913,36.866063,"120m buffer",75,47,0,0,0
"2455","UDZ","CT-UDZ-2-14",-7.758868,36.878892,"30m buffer",75,2,0,0,0
"2456","UDZ","CT-UDZ-2-14",-7.758868,36.878892,"60m buffer",75,10,0,0,0
"2457","UDZ","CT-UDZ-2-14",-7.758868,36.878892,"120m buffer",75,45,0.0222222222222222,0.0888888888888889,0
"2458","UDZ","CT-UDZ-2-15",-7.759149,36.891295,"30m buffer",75,2,0,0,0
"2459","UDZ","CT-UDZ-2-15",-7.759149,36.891295,"60m buffer",75,11,0.0909090909090909,0,0
"2460","UDZ","CT-UDZ-2-15",-7.759149,36.891295,"120m buffer",75,47,0.0212765957446809,0,0
"2461","UDZ","CT-UDZ-2-16",-7.759516,36.904356,"30m buffer",75,3,0,0,0
"2462","UDZ","CT-UDZ-2-16",-7.759516,36.904356,"60m buffer",75,13,0,0,0
"2463","UDZ","CT-UDZ-2-16",-7.759516,36.904356,"120m buffer",75,49,0,0,0
"2464","UDZ","CT-UDZ-2-17",-7.746038,36.840741,"30m buffer",75,3,0,0,0
"2465","UDZ","CT-UDZ-2-17",-7.746038,36.840741,"60m buffer",75,13,0,0,0
"2466","UDZ","CT-UDZ-2-17",-7.746038,36.840741,"120m buffer",75,49,0,0,0
"2467","UDZ","CT-UDZ-2-18",-7.74606,36.853464,"30m buffer",75,4,0,0,0
"2468","UDZ","CT-UDZ-2-18",-7.74606,36.853464,"60m buffer",75,14,0,0,0
"2469","UDZ","CT-UDZ-2-18",-7.74606,36.853464,"120m buffer",75,48,0,0,0
"2470","UDZ","CT-UDZ-2-19",-7.74744,36.866231,"30m buffer",75,4,0.25,0,0
"2471","UDZ","CT-UDZ-2-19",-7.74744,36.866231,"60m buffer",75,13,0.153846153846154,0,0
"2472","UDZ","CT-UDZ-2-19",-7.74744,36.866231,"120m buffer",75,49,0.0408163265306122,0,0
"2473","UDZ","CT-UDZ-2-20",-7.746199,36.879076,"30m buffer",75,4,0,0,0
"2474","UDZ","CT-UDZ-2-20",-7.746199,36.879076,"60m buffer",75,13,0,0,0
"2475","UDZ","CT-UDZ-2-20",-7.746199,36.879076,"120m buffer",75,49,0.0204081632653061,0,0
"2476","UDZ","CT-UDZ-3-01",-7.746321,36.892051,"30m buffer",75,3,0,0,0
"2477","UDZ","CT-UDZ-3-01",-7.746321,36.892051,"60m buffer",75,13,0,0,0
"2478","UDZ","CT-UDZ-3-01",-7.746321,36.892051,"120m buffer",75,49,0,0,0
"2479","UDZ","CT-UDZ-3-02",-7.746569,36.904189,"30m buffer",75,2,0,0,0
"2480","UDZ","CT-UDZ-3-02",-7.746569,36.904189,"60m buffer",75,12,0,0,0
"2481","UDZ","CT-UDZ-3-02",-7.746569,36.904189,"120m buffer",75,47,0,0,0
"2482","UDZ","CT-UDZ-3-03",-7.746883,36.916688,"30m buffer",75,3,0,0,0
"2483","UDZ","CT-UDZ-3-03",-7.746883,36.916688,"60m buffer",75,11,0.0909090909090909,0,0
"2484","UDZ","CT-UDZ-3-03",-7.746883,36.916688,"120m buffer",75,46,0.0217391304347826,0,0
"2485","UDZ","CT-UDZ-3-04",-7.735469,36.853645,"30m buffer",75,3,0,0,0
"2486","UDZ","CT-UDZ-3-04",-7.735469,36.853645,"60m buffer",75,12,0,0,0
"2487","UDZ","CT-UDZ-3-04",-7.735469,36.853645,"120m buffer",75,48,0.0208333333333333,0,0
"2488","UDZ","CT-UDZ-3-05",-7.733924,36.866816,"30m buffer",75,2,0,0,0
"2489","UDZ","CT-UDZ-3-05",-7.733924,36.866816,"60m buffer",75,13,0,0,0
"2490","UDZ","CT-UDZ-3-05",-7.733924,36.866816,"120m buffer",75,46,0,0,0
"2491","UDZ","CT-UDZ-3-06",-7.733672,36.879037,"30m buffer",75,4,0,0,0
"2492","UDZ","CT-UDZ-3-06",-7.733672,36.879037,"60m buffer",75,13,0,0,0
"2493","UDZ","CT-UDZ-3-06",-7.733672,36.879037,"120m buffer",75,49,0,0,0
"2494","UDZ","CT-UDZ-3-07",-7.733128,36.891911,"30m buffer",75,3,0,0,0
"2495","UDZ","CT-UDZ-3-07",-7.733128,36.891911,"60m buffer",75,11,0,0,0
"2496","UDZ","CT-UDZ-3-07",-7.733128,36.891911,"120m buffer",75,48,0,0,0
"2497","UDZ","CT-UDZ-3-08",-7.733771,36.904524,"30m buffer",75,4,0,0,0
"2498","UDZ","CT-UDZ-3-08",-7.733771,36.904524,"60m buffer",75,13,0,0,0
"2499","UDZ","CT-UDZ-3-08",-7.733771,36.904524,"120m buffer",75,49,0,0,0
"2500","UDZ","CT-UDZ-3-09",-7.734116,36.916841,"30m buffer",75,3,0,0,0
"2501","UDZ","CT-UDZ-3-09",-7.734116,36.916841,"60m buffer",75,13,0,0,0
"2502","UDZ","CT-UDZ-3-09",-7.734116,36.916841,"120m buffer",75,49,0,0,0
"2503","UDZ","CT-UDZ-3-10",-7.721299,36.86645,"30m buffer",75,3,0,0,0
"2504","UDZ","CT-UDZ-3-10",-7.721299,36.86645,"60m buffer",75,13,0,0,0
"2505","UDZ","CT-UDZ-3-10",-7.721299,36.86645,"120m buffer",75,49,0,0,0
"2506","UDZ","CT-UDZ-3-11",-7.721176,36.879015,"30m buffer",75,4,0,0,0
"2507","UDZ","CT-UDZ-3-11",-7.721176,36.879015,"60m buffer",75,13,0,0,0
"2508","UDZ","CT-UDZ-3-11",-7.721176,36.879015,"120m buffer",75,49,0,0,0
"2509","UDZ","CT-UDZ-3-12",-7.721123,36.89215,"30m buffer",75,2,0,0,0
"2510","UDZ","CT-UDZ-3-12",-7.721123,36.89215,"60m buffer",75,10,0,0,0
"2511","UDZ","CT-UDZ-3-12",-7.721123,36.89215,"120m buffer",75,48,0,0,0
"2512","UDZ","CT-UDZ-3-13",-7.720578,36.917062,"30m buffer",75,2,0,0,0
"2513","UDZ","CT-UDZ-3-13",-7.720578,36.917062,"60m buffer",75,12,0,0,0
"2514","UDZ","CT-UDZ-3-13",-7.720578,36.917062,"120m buffer",75,46,0,0.0217391304347826,0
"2515","UDZ","CT-UDZ-3-14",-7.708058,36.86657,"30m buffer",75,2,0,0,0
"2516","UDZ","CT-UDZ-3-14",-7.708058,36.86657,"60m buffer",75,12,0,0,0
"2517","UDZ","CT-UDZ-3-14",-7.708058,36.86657,"120m buffer",75,48,0.0208333333333333,0,0
"2518","UDZ","CT-UDZ-3-15",-7.708639,36.879344,"30m buffer",75,3,0,0,0
"2519","UDZ","CT-UDZ-3-15",-7.708639,36.879344,"60m buffer",75,12,0.0833333333333333,0,0
"2520","UDZ","CT-UDZ-3-15",-7.708639,36.879344,"120m buffer",75,46,0.0652173913043478,0,0
"2521","UDZ","CT-UDZ-3-16",-7.70846,36.892178,"30m buffer",75,3,0,0,0
"2522","UDZ","CT-UDZ-3-16",-7.70846,36.892178,"60m buffer",75,14,0,0,0
"2523","UDZ","CT-UDZ-3-16",-7.70846,36.892178,"120m buffer",75,48,0.0416666666666667,0.0416666666666667,0
"2524","UDZ","CT-UDZ-3-17",-7.709042,36.917488,"30m buffer",75,2,0,0,0
"2525","UDZ","CT-UDZ-3-17",-7.709042,36.917488,"60m buffer",75,12,0,0,0
"2526","UDZ","CT-UDZ-3-17",-7.709042,36.917488,"120m buffer",75,45,0.0222222222222222,0,0
"2527","UDZ","CT-UDZ-3-18",-7.695412,36.866536,"30m buffer",75,4,0,0,0
"2528","UDZ","CT-UDZ-3-18",-7.695412,36.866536,"60m buffer",75,12,0,0,0
"2529","UDZ","CT-UDZ-3-18",-7.695412,36.866536,"120m buffer",75,52,0,0,0
"2530","UDZ","CT-UDZ-3-19",-7.696143,36.879042,"30m buffer",75,2,0,0,0
"2531","UDZ","CT-UDZ-3-19",-7.696143,36.879042,"60m buffer",75,13,0,0,0
"2532","UDZ","CT-UDZ-3-19",-7.696143,36.879042,"120m buffer",75,46,0,0,0
"2533","UDZ","CT-UDZ-3-20",-7.696016,36.891628,"30m buffer",75,3,0,0,0
"2534","UDZ","CT-UDZ-3-20",-7.696016,36.891628,"60m buffer",75,12,0,0,0
"2535","UDZ","CT-UDZ-3-20",-7.696016,36.891628,"120m buffer",75,47,0,0,0
"2536","VB","CT-VB-1-1",10.4223097014897,-84.0212002357247,"30m buffer",75,4,0,0,0
"2537","VB","CT-VB-1-1",10.4223097014897,-84.0212002357247,"60m buffer",75,13,0,0,0
"2538","VB","CT-VB-1-1",10.4223097014897,-84.0212002357247,"120m buffer",75,49,0,0,0
"2539","VB","CT-VB-1-10",10.4355645258434,-84.0342054510957,"30m buffer",75,2,0,0,0
"2540","VB","CT-VB-1-10",10.4355645258434,-84.0342054510957,"60m buffer",75,10,0,0,0
"2541","VB","CT-VB-1-10",10.4355645258434,-84.0342054510957,"120m buffer",75,46,0,0,0
"2542","VB","CT-VB-1-11",10.4148959222088,-84.0262892935471,"30m buffer",75,4,0,0,0
"2543","VB","CT-VB-1-11",10.4148959222088,-84.0262892935471,"60m buffer",75,13,0,0,0
"2544","VB","CT-VB-1-11",10.4148959222088,-84.0262892935471,"120m buffer",75,50,0,0,0
"2545","VB","CT-VB-1-12",10.4430226747777,-84.0116129580183,"30m buffer",75,3,0,0,0
"2546","VB","CT-VB-1-12",10.4430226747777,-84.0116129580183,"60m buffer",75,11,0,0,0
"2547","VB","CT-VB-1-12",10.4430226747777,-84.0116129580183,"120m buffer",75,47,0,0,0
"2548","VB","CT-VB-1-13",10.4128250765928,-84.0124669190404,"30m buffer",75,3,0,0,0
"2549","VB","CT-VB-1-13",10.4128250765928,-84.0124669190404,"60m buffer",75,11,0,0,0
"2550","VB","CT-VB-1-13",10.4128250765928,-84.0124669190404,"120m buffer",75,47,0,0,0
"2551","VB","CT-VB-1-14",10.4130722205488,-84.0031575574728,"30m buffer",75,2,0,0,0
"2552","VB","CT-VB-1-14",10.4130722205488,-84.0031575574728,"60m buffer",75,12,0,0,0
"2553","VB","CT-VB-1-14",10.4130722205488,-84.0031575574728,"120m buffer",75,47,0,0,0
"2554","VB","CT-VB-1-15",10.4037188054765,-84.011367494126,"30m buffer",75,2,0,0,0
"2555","VB","CT-VB-1-15",10.4037188054765,-84.011367494126,"60m buffer",75,13,0,0,0
"2556","VB","CT-VB-1-15",10.4037188054765,-84.011367494126,"120m buffer",75,48,0,0,0
"2557","VB","CT-VB-1-16",10.4038933338481,-84.0194317197118,"30m buffer",75,2,0,0,0
"2558","VB","CT-VB-1-16",10.4038933338481,-84.0194317197118,"60m buffer",75,10,0,0,0
"2559","VB","CT-VB-1-16",10.4038933338481,-84.0194317197118,"120m buffer",75,45,0,0,0
"2560","VB","CT-VB-1-17",10.4103106684417,-84.0393262553332,"30m buffer",75,2,0,0,0
"2561","VB","CT-VB-1-17",10.4103106684417,-84.0393262553332,"60m buffer",75,13,0,0,0
"2562","VB","CT-VB-1-17",10.4103106684417,-84.0393262553332,"120m buffer",75,47,0,0,0
"2563","VB","CT-VB-1-18",10.4034232119206,-84.0330041350524,"30m buffer",75,3,0,0,0
"2564","VB","CT-VB-1-18",10.4034232119206,-84.0330041350524,"60m buffer",75,13,0,0,0
"2565","VB","CT-VB-1-18",10.4034232119206,-84.0330041350524,"120m buffer",75,49,0,0,0
"2566","VB","CT-VB-1-19",10.3964284244192,-84.0394845918808,"30m buffer",75,3,0,0,0
"2567","VB","CT-VB-1-19",10.3964284244192,-84.0394845918808,"60m buffer",75,11,0,0,0
"2568","VB","CT-VB-1-19",10.3964284244192,-84.0394845918808,"120m buffer",75,47,0,0,0
"2569","VB","CT-VB-1-2",10.4264452893562,-84.0007666763006,"30m buffer",75,3,0,0,0
"2570","VB","CT-VB-1-2",10.4264452893562,-84.0007666763006,"60m buffer",75,12,0,0,0
"2571","VB","CT-VB-1-2",10.4264452893562,-84.0007666763006,"120m buffer",75,48,0,0,0
"2572","VB","CT-VB-1-20",10.4030971297816,-84.0456081112326,"30m buffer",75,3,0,0,0
"2573","VB","CT-VB-1-20",10.4030971297816,-84.0456081112326,"60m buffer",75,11,0,0,0
"2574","VB","CT-VB-1-20",10.4030971297816,-84.0456081112326,"120m buffer",75,48,0,0,0
"2575","VB","CT-VB-1-3",10.4196108253294,-84.0069000301161,"30m buffer",75,3,0,0,0
"2576","VB","CT-VB-1-3",10.4196108253294,-84.0069000301161,"60m buffer",75,13,0,0,0
"2577","VB","CT-VB-1-3",10.4196108253294,-84.0069000301161,"120m buffer",75,49,0,0,0
"2578","VB","CT-VB-1-4",10.4304064372866,-84.0157485193102,"30m buffer",75,4,0,0,0
"2579","VB","CT-VB-1-4",10.4304064372866,-84.0157485193102,"60m buffer",75,12,0,0,0
"2580","VB","CT-VB-1-4",10.4304064372866,-84.0157485193102,"120m buffer",75,49,0,0,0
"2581","VB","CT-VB-1-5",10.436189468132,-84.0217707992132,"30m buffer",75,4,0,0,0
"2582","VB","CT-VB-1-5",10.436189468132,-84.0217707992132,"60m buffer",75,13,0,0,0
"2583","VB","CT-VB-1-5",10.436189468132,-84.0217707992132,"120m buffer",75,49,0,0,0
"2584","VB","CT-VB-1-6",10.4257592570816,-84.0385871644934,"30m buffer",75,3,0,0,0
"2585","VB","CT-VB-1-6",10.4257592570816,-84.0385871644934,"60m buffer",75,11,0,0,0
"2586","VB","CT-VB-1-6",10.4257592570816,-84.0385871644934,"120m buffer",75,48,0,0,0
"2587","VB","CT-VB-1-7",10.4200693255248,-84.0445356996358,"30m buffer",75,3,0,0,0
"2588","VB","CT-VB-1-7",10.4200693255248,-84.0445356996358,"60m buffer",75,13,0,0,0
"2589","VB","CT-VB-1-7",10.4200693255248,-84.0445356996358,"120m buffer",75,49,0,0,0
"2590","VB","CT-VB-1-8",10.4286040276019,-84.0297635872061,"30m buffer",75,2,0,0,0
"2591","VB","CT-VB-1-8",10.4286040276019,-84.0297635872061,"60m buffer",75,10,0,0,0
"2592","VB","CT-VB-1-8",10.4286040276019,-84.0297635872061,"120m buffer",75,46,0,0,0
"2593","VB","CT-VB-1-9",10.417770282601,-84.0352499821799,"30m buffer",75,2,0,0,0
"2594","VB","CT-VB-1-9",10.417770282601,-84.0352499821799,"60m buffer",75,10,0,0,0
"2595","VB","CT-VB-1-9",10.417770282601,-84.0352499821799,"120m buffer",75,46,0,0,0
"2596","VB","CT-VB-2-1",10.3894785005896,-84.0459552047183,"30m buffer",75,2,0,0,0
"2597","VB","CT-VB-2-1",10.3894785005896,-84.0459552047183,"60m buffer",75,13,0,0,0
"2598","VB","CT-VB-2-1",10.3894785005896,-84.0459552047183,"120m buffer",75,47,0,0,0
"2599","VB","CT-VB-2-10",10.3379018237685,-84.0442128410004,"30m buffer",75,3,0,0,0
"2600","VB","CT-VB-2-10",10.3379018237685,-84.0442128410004,"60m buffer",75,14,0,0,0
"2601","VB","CT-VB-2-10",10.3379018237685,-84.0442128410004,"120m buffer",75,48,0,0,0
"2602","VB","CT-VB-2-11",10.3311073915516,-84.0509449043078,"30m buffer",75,2,0,0,0
"2603","VB","CT-VB-2-11",10.3311073915516,-84.0509449043078,"60m buffer",75,12,0,0,0
"2604","VB","CT-VB-2-11",10.3311073915516,-84.0509449043078,"120m buffer",75,46,0,0,0
"2605","VB","CT-VB-2-12",10.3285022957769,-84.0604474091239,"30m buffer",75,4,0,0,0
"2606","VB","CT-VB-2-12",10.3285022957769,-84.0604474091239,"60m buffer",75,12,0,0,0
"2607","VB","CT-VB-2-12",10.3285022957769,-84.0604474091239,"120m buffer",75,50,0,0,0
"2608","VB","CT-VB-2-13",10.3203534114485,-84.0682861855909,"30m buffer",75,3,0,0,0
"2609","VB","CT-VB-2-13",10.3203534114485,-84.0682861855909,"60m buffer",75,12,0,0,0
"2610","VB","CT-VB-2-13",10.3203534114485,-84.0682861855909,"120m buffer",75,48,0,0,0
"2611","VB","CT-VB-2-14",10.3151854036649,-84.0751483139669,"30m buffer",75,4,0,0,0
"2612","VB","CT-VB-2-14",10.3151854036649,-84.0751483139669,"60m buffer",75,12,0,0,0
"2613","VB","CT-VB-2-14",10.3151854036649,-84.0751483139669,"120m buffer",75,50,0,0,0
"2614","VB","CT-VB-2-15",10.3059983603692,-84.0761271021417,"30m buffer",75,2,0,0,0
"2615","VB","CT-VB-2-15",10.3059983603692,-84.0761271021417,"60m buffer",75,12,0,0,0
"2616","VB","CT-VB-2-15",10.3059983603692,-84.0761271021417,"120m buffer",75,46,0,0,0
"2617","VB","CT-VB-2-16",10.295564516748,-84.0740888688474,"30m buffer",75,2,0,0,0
"2618","VB","CT-VB-2-16",10.295564516748,-84.0740888688474,"60m buffer",75,10,0,0,0
"2619","VB","CT-VB-2-16",10.295564516748,-84.0740888688474,"120m buffer",75,48,0,0,0
"2620","VB","CT-VB-2-17",10.3220567728429,-84.0440964551741,"30m buffer",75,4,0,0,0
"2621","VB","CT-VB-2-17",10.3220567728429,-84.0440964551741,"60m buffer",75,13,0,0,0
"2622","VB","CT-VB-2-17",10.3220567728429,-84.0440964551741,"120m buffer",75,49,0,0,0
"2623","VB","CT-VB-2-18",10.3220052287274,-84.0532738545667,"30m buffer",75,3,0,0,0
"2624","VB","CT-VB-2-18",10.3220052287274,-84.0532738545667,"60m buffer",75,12,0,0,0
"2625","VB","CT-VB-2-18",10.3220052287274,-84.0532738545667,"120m buffer",75,48,0,0,0
"2626","VB","CT-VB-2-19",10.3129407702509,-84.0439170571532,"30m buffer",75,2,0,0,0
"2627","VB","CT-VB-2-19",10.3129407702509,-84.0439170571532,"60m buffer",75,13,0,0,0
"2628","VB","CT-VB-2-19",10.3129407702509,-84.0439170571532,"120m buffer",75,48,0,0,0
"2629","VB","CT-VB-2-2",10.3800739304686,-84.0468099700388,"30m buffer",75,4,0,0,0
"2630","VB","CT-VB-2-2",10.3800739304686,-84.0468099700388,"60m buffer",75,13,0,0,0
"2631","VB","CT-VB-2-2",10.3800739304686,-84.0468099700388,"120m buffer",75,50,0,0,0
"2632","VB","CT-VB-2-20",10.31285394408,-84.0531948591457,"30m buffer",75,4,0,0,0
"2633","VB","CT-VB-2-20",10.31285394408,-84.0531948591457,"60m buffer",75,12,0,0,0
"2634","VB","CT-VB-2-20",10.31285394408,-84.0531948591457,"120m buffer",75,50,0,0,0
"2635","VB","CT-VB-2-3",10.3703138711098,-84.0502681619047,"30m buffer",75,3,0,0,0
"2636","VB","CT-VB-2-3",10.3703138711098,-84.0502681619047,"60m buffer",75,11,0,0,0
"2637","VB","CT-VB-2-3",10.3703138711098,-84.0502681619047,"120m buffer",75,46,0,0,0
"2638","VB","CT-VB-2-4",10.3592592377629,-84.0544132898554,"30m buffer",75,3,0,0,0
"2639","VB","CT-VB-2-4",10.3592592377629,-84.0544132898554,"60m buffer",75,12,0,0,0
"2640","VB","CT-VB-2-4",10.3592592377629,-84.0544132898554,"120m buffer",75,48,0,0,0
"2641","VB","CT-VB-2-5",10.3493925885769,-84.0521699580432,"30m buffer",75,3,0,0,0
"2642","VB","CT-VB-2-5",10.3493925885769,-84.0521699580432,"60m buffer",75,11,0,0,0
"2643","VB","CT-VB-2-5",10.3493925885769,-84.0521699580432,"120m buffer",75,48,0,0,0
"2644","VB","CT-VB-2-6",10.3509886813627,-84.0617434106804,"30m buffer",75,4,0,0,0
"2645","VB","CT-VB-2-6",10.3509886813627,-84.0617434106804,"60m buffer",75,13,0,0,0
"2646","VB","CT-VB-2-6",10.3509886813627,-84.0617434106804,"120m buffer",75,49,0,0,0
"2647","VB","CT-VB-2-7",10.3413704406651,-84.0629641879947,"30m buffer",75,2,0,0,0
"2648","VB","CT-VB-2-7",10.3413704406651,-84.0629641879947,"60m buffer",75,11,0,0,0
"2649","VB","CT-VB-2-7",10.3413704406651,-84.0629641879947,"120m buffer",75,48,0,0,0
"2650","VB","CT-VB-2-8",10.3400820629041,-84.0534428638565,"30m buffer",75,4,0,0,0
"2651","VB","CT-VB-2-8",10.3400820629041,-84.0534428638565,"60m buffer",75,13,0,0,0
"2652","VB","CT-VB-2-8",10.3400820629041,-84.0534428638565,"120m buffer",75,49,0,0,0
"2653","VB","CT-VB-2-9",10.346734134112,-84.0400613603828,"30m buffer",75,3,0,0,0
"2654","VB","CT-VB-2-9",10.346734134112,-84.0400613603828,"60m buffer",75,13,0,0,0
"2655","VB","CT-VB-2-9",10.346734134112,-84.0400613603828,"120m buffer",75,47,0,0,0
"2656","VB","CT-VB-3-1",10.2789593273961,-84.0599035690648,"30m buffer",75,3,0,0,0
"2657","VB","CT-VB-3-1",10.2789593273961,-84.0599035690648,"60m buffer",75,13,0,0,0
"2658","VB","CT-VB-3-1",10.2789593273961,-84.0599035690648,"120m buffer",75,49,0,0,0
"2659","VB","CT-VB-3-10",10.2316166263053,-84.0860492353274,"30m buffer",75,3,0,0,0
"2660","VB","CT-VB-3-10",10.2316166263053,-84.0860492353274,"60m buffer",75,12,0,0,0
"2661","VB","CT-VB-3-10",10.2316166263053,-84.0860492353274,"120m buffer",75,48,0,0,0
"2662","VB","CT-VB-3-11",10.2261185316275,-84.0944986909427,"30m buffer",75,2,0,0,0
"2663","VB","CT-VB-3-11",10.2261185316275,-84.0944986909427,"60m buffer",75,10,0,0,0
"2664","VB","CT-VB-3-11",10.2261185316275,-84.0944986909427,"120m buffer",75,47,0,0,0
"2665","VB","CT-VB-3-12",10.2182596456332,-84.0995950342232,"30m buffer",75,4,0,0,0
"2666","VB","CT-VB-3-12",10.2182596456332,-84.0995950342232,"60m buffer",75,13,0,0,0
"2667","VB","CT-VB-3-12",10.2182596456332,-84.0995950342232,"120m buffer",75,49,0,0,0
"2668","VB","CT-VB-3-13",10.2081622222044,-84.0988111546323,"30m buffer",75,4,0,0,0
"2669","VB","CT-VB-3-13",10.2081622222044,-84.0988111546323,"60m buffer",75,13,0,0,0
"2670","VB","CT-VB-3-13",10.2081622222044,-84.0988111546323,"120m buffer",75,49,0,0,0
"2671","VB","CT-VB-3-14",10.1991687978107,-84.0992574210569,"30m buffer",75,2,0,0,0
"2672","VB","CT-VB-3-14",10.1991687978107,-84.0992574210569,"60m buffer",75,12,0,0,0
"2673","VB","CT-VB-3-14",10.1991687978107,-84.0992574210569,"120m buffer",75,48,0,0,0
"2674","VB","CT-VB-3-15",10.1903243673613,-84.1042798838744,"30m buffer",75,3,0,0,0
"2675","VB","CT-VB-3-15",10.1903243673613,-84.1042798838744,"60m buffer",75,13,0,0,0
"2676","VB","CT-VB-3-15",10.1903243673613,-84.1042798838744,"120m buffer",75,49,0,0,0
"2677","VB","CT-VB-3-16",10.180711090721,-84.1061448022349,"30m buffer",75,2,0,0,0
"2678","VB","CT-VB-3-16",10.180711090721,-84.1061448022349,"60m buffer",75,14,0,0,0
"2679","VB","CT-VB-3-16",10.180711090721,-84.1061448022349,"120m buffer",75,48,0,0,0
"2680","VB","CT-VB-3-17",10.1743524403611,-84.1134147946825,"30m buffer",75,4,0,0,0
"2681","VB","CT-VB-3-17",10.1743524403611,-84.1134147946825,"60m buffer",75,13,0,0,0
"2682","VB","CT-VB-3-17",10.1743524403611,-84.1134147946825,"120m buffer",75,48,0,0,0
"2683","VB","CT-VB-3-18",10.1644873665368,-84.109281744271,"30m buffer",75,3,0,0,0
"2684","VB","CT-VB-3-18",10.1644873665368,-84.109281744271,"60m buffer",75,13,0,0,0
"2685","VB","CT-VB-3-18",10.1644873665368,-84.109281744271,"120m buffer",75,48,0,0,0
"2686","VB","CT-VB-3-19",10.1562546044958,-84.1119999547244,"30m buffer",75,4,0,0,0
"2687","VB","CT-VB-3-19",10.1562546044958,-84.1119999547244,"60m buffer",75,14,0,0,0
"2688","VB","CT-VB-3-19",10.1562546044958,-84.1119999547244,"120m buffer",75,48,0,0,0
"2689","VB","CT-VB-3-2",10.2755243142098,-84.0497017129865,"30m buffer",75,3,0,0,0
"2690","VB","CT-VB-3-2",10.2755243142098,-84.0497017129865,"60m buffer",75,11,0,0,0
